iter	RMSE
130	0.024139058
131	0.02412420863
132	0.02409570679
133	0.02406757651
134	0.02404616547
135	0.02402529197
136	0.02401291344
137	0.02398171726
138	0.02397519955
139	0.0239521721
140	0.0239396119
141	0.02392459411
142	0.02391176026
143	0.02389645987
144	0.02388471105
145	0.02387295595
146	0.02385367852
147	0.02384598692
148	0.02382668613
149	0.0238033272
150	0.0237854091
151	0.02377234717
152	0.02376548974
153	0.02374708554
154	0.02372618912
155	0.02371247757
156	0.02369235362
157	0.02367980813
158	0.02367349601
159	0.02364485117
160	0.02362248402
161	0.02360236516
162	0.02358789844
163	0.02358309553
164	0.0235764937
165	0.02356484196
166	0.02354503791
167	0.02353335725
168	0.023524286
169	0.02351307183
170	0.02348548387
171	0.02346080904
172	0.02344506451
173	0.023435276
174	0.02341950716
175	0.02339667446
176	0.02338820078
177	0.02337703916
178	0.02336368155
179	0.02334144426
180	0.02332095474
181	0.02330590442
182	0.02328726524
183	0.02328190201
184	0.02326727323
185	0.02325403859
186	0.02323390519
187	0.0232156732
188	0.02319614023
189	0.02318337216
190	0.02316892129
191	0.02315107377
192	0.02314055954
193	0.02313543786
194	0.02311858449
195	0.02311120879
196	0.02310616457
197	0.02309866537
198	0.02309251597
199	0.02307709193
200	0.02305782054
201	0.02304673487
202	0.02303794947
203	0.02303087577
204	0.02302043394
205	0.02300550729
206	0.02299753676
207	0.0229919728
208	0.02298375074
209	0.02297809117
210	0.02297005561
211	0.02296336905
212	0.02295109063
213	0.02293824384
214	0.022929055
215	0.02292356863
216	0.02291665418
217	0.02291068005
218	0.0229044615
219	0.02289616027
220	0.02288891044
221	0.02288501985
222	0.02287426379
223	0.02286534845
224	0.02285986026
225	0.02284572982
226	0.0228400736
227	0.02283395402
228	0.02282959428
229	0.02282186824
230	0.02281744049
231	0.02280953231
232	0.02280499717
233	0.02279294628
234	0.02278054991
235	0.02277561571
236	0.02276372208
237	0.02275177484
238	0.02274021339
239	0.02273049777
240	0.02272233733
241	0.02271761071
242	0.02271449707
243	0.0227078665
244	0.02270134122
245	0.02268801572
246	0.02267616926
247	0.02266965309
248	0.02266580555
249	0.02265731296
250	0.02264728593
251	0.02264083001
252	0.02263434758
253	0.02262737675
254	0.02262484938
255	0.02262128863
256	0.02261126247
257	0.0226041735
258	0.02260051148
259	0.02259648879
260	0.02259220361
261	0.02258665098
262	0.02257566749
263	0.02256992944
264	0.02256432619
265	0.02256037012
266	0.02255464242
267	0.0225451414
268	0.02253724357
269	0.02252976597
270	0.02252411235
271	0.02251410517
272	0.0225087996
273	0.02250080886
274	0.02249608783
275	0.02249277854
276	0.02247976676
277	0.02247004247
278	0.022465337
279	0.02246117568
280	0.02245442991
281	0.02245271082
282	0.02243843074
283	0.02243338132
284	0.02242737627
285	0.02242173428
286	0.02241614189
287	0.02240735417
288	0.02240241838
289	0.0223982578
290	0.02239572654
291	0.02239065657
292	0.02238446858
293	0.02238087472
294	0.02237268326
295	0.02236563218
296	0.02235782342
297	0.02234840463
298	0.02234372613
299	0.02233878475
300	0.02233380448
301	0.02232479756
302	0.02231985399
303	0.02231640737
304	0.02230805188
305	0.0223002114
306	0.02229618588
307	0.02229045974
308	0.02228510528
309	0.02228063965
310	0.02227669086
311	0.02227160594
312	0.02226357937
313	0.0222577877
314	0.02225536116
315	0.02225171341
316	0.02224566389
317	0.02224288371
318	0.02223432196
319	0.02222915091
320	0.02222666773
321	0.02222128766
322	0.02221480416
323	0.02220637552
324	0.02219993231
325	0.02219668102
326	0.02219055611
327	0.0221884134
328	0.02218218448
329	0.02217663742
330	0.02216844512
331	0.0221557661
332	0.02214812687
333	0.02214625529
334	0.02214266652
335	0.02213750658
336	0.02213213146
337	0.02212657442
338	0.0221187957
339	0.02211300455
340	0.02210537703
341	0.02210277543
342	0.02209816776
343	0.02209556696
344	0.02209071249
345	0.02208226706
346	0.02207576605
347	0.02207426393
348	0.02206855674
349	0.02206489357
350	0.02205976779
351	0.02205498706
352	0.02204702928
353	0.02204211952
354	0.02203787875
355	0.0220309209
356	0.02202612632
357	0.02202173393
358	0.02201749698
359	0.02201518445
360	0.02200971471
361	0.02200628184
362	0.0220034665
363	0.02199911423
364	0.02199646689
365	0.02199422458
366	0.02199015944
367	0.02198819198
368	0.02198369425
369	0.02197823586
370	0.02197328739
371	0.02197067399
372	0.0219649611
373	0.0219606154
374	0.02195831128
375	0.02195615956
376	0.02194773022
377	0.02194482237
378	0.021942741
379	0.02193897394
380	0.02193344114
381	0.02192990676
382	0.02192609404
383	0.02192123861
384	0.02191826005
385	0.02191597686
386	0.02191232886
387	0.02191051087
388	0.02190751224
389	0.02190497256
390	0.0219021884
391	0.02189486728
392	0.02189229555
393	0.02188895732
394	0.02188516264
395	0.02188056109
396	0.02187606019
397	0.02186614429
398	0.02185977291
399	0.02185645209
400	0.02184997195
401	0.02184633088
402	0.02184404057
403	0.02183517621
404	0.02183187445
405	0.02182939456
406	0.02182477892
407	0.02182049203
408	0.0218168375
409	0.02181353996
410	0.02180984854
411	0.02180695921
412	0.02180348776
413	0.02179803482
414	0.02179517213
415	0.02179343071
416	0.02178997467
417	0.02178465013
418	0.02178124157
419	0.02178003464
420	0.02177853458
421	0.02177544367
422	0.02177298421
423	0.02176823527
424	0.02176453939
425	0.02176183221
426	0.02175913059
427	0.021756473
428	0.02175070756
429	0.02174714076
430	0.0217418892
431	0.02173910821
432	0.02173635035
433	0.02173450215
434	0.02173272282
435	0.02172947585
436	0.02172712307
437	0.02172391991
438	0.02172071398
439	0.02171676742
440	0.02171082456
441	0.02170787686
442	0.02170054174
443	0.0216985536
444	0.02168971552
445	0.02168701044
446	0.02168156469
447	0.02168016423
448	0.02167683944
449	0.0216735492
450	0.02166962495
451	0.02166602953
452	0.02166439122
453	0.02166246525
454	0.021658122
455	0.02165367926
456	0.02165182352
457	0.021649832
458	0.02164551794
459	0.02164285351
460	0.02163683362
461	0.02163248638
462	0.02162998517
463	0.02162681671
464	0.02162220362
465	0.0216200861
466	0.0216189132
467	0.02161485065
468	0.02160981125
469	0.02160645458
470	0.02160329983
471	0.02159713226
472	0.02159247921
473	0.02159005092
474	0.02158715935
475	0.02158424651
476	0.02158174618
477	0.02157795919
478	0.0215746931
479	0.02157250859
480	0.02157058091
481	0.02156766408
482	0.02156528162
483	0.02156224098
484	0.0215603653
485	0.02155356259
486	0.0215489508
487	0.02154484266
488	0.02154099071
489	0.02153822834
490	0.02153416146
491	0.02153112608
492	0.02152811705
493	0.02152724556
494	0.0215250301
495	0.02152223817
496	0.02151886404
497	0.02151487988
498	0.02151349207
499	0.02151116617
500	0.02151002707
501	0.02150712695
502	0.02150237811
503	0.02150044905
504	0.02149821253
505	0.02149584041
506	0.02149299282
507	0.02148599698
508	0.02148068683
509	0.02147721058
510	0.02147214406
511	0.02146982851
512	0.02146708713
513	0.0214648866
514	0.02145590665
515	0.02145491798
516	0.02145342665
517	0.02144980567
518	0.02144760411
519	0.02144458645
520	0.02144157531
521	0.02143965045
522	0.02143858332
523	0.02143557528
524	0.02143381193
525	0.02143195941
526	0.02142854566
527	0.02142644026
528	0.02142256967
529	0.02141942278
530	0.02141529041
531	0.02140887725
532	0.02140721107
533	0.02140515611
534	0.02140171575
535	0.02139919217
536	0.02139675391
537	0.0213944363
538	0.021392199
539	0.02139049511
540	0.02138788099
541	0.02138582947
542	0.02137738147
543	0.02137341304
544	0.0213684174
545	0.02136499166
546	0.02136313779
547	0.02136140445
548	0.02135986204
549	0.02135591354
550	0.0213527157
551	0.02135097225
552	0.02134784185
553	0.02134636056
554	0.02134378429
555	0.02134149603
556	0.02133708347
557	0.02133135887
558	0.0213291987
559	0.02132523071
560	0.02132359512
561	0.02132137124
562	0.02131527931
563	0.02131297073
564	0.02130987952
565	0.02130820845
566	0.02130473241
567	0.02130286661
568	0.02130138224
569	0.02129950192
570	0.02129591713
571	0.02129467334
572	0.02129308981
573	0.02129110784
574	0.02128411463
575	0.02128195077
576	0.02127658575
577	0.02127381765
578	0.02127237816
579	0.02127069388
580	0.02126868595
581	0.02126710252
582	0.02126519758
583	0.02126330019
584	0.02126125689
585	0.02125973601
586	0.02125636242
587	0.02125305129
588	0.02124946354
589	0.02124892344
590	0.02124342019
591	0.02124207524
592	0.02123839518
593	0.02123593335
594	0.02123414196
595	0.02123113306
596	0.02122821858
597	0.02122704713
598	0.02122503939
599	0.02122227495
600	0.02121927216
601	0.02121703044
602	0.02121449683
603	0.0212114169
604	0.02120956791
605	0.02120652019
606	0.02120543497
607	0.02120282659
608	0.02120099747
609	0.02119954385
610	0.02119793831
611	0.02119604561
612	0.02119437371
613	0.02119171422
614	0.02118948803
615	0.02118811853
616	0.02118592817
617	0.02118442947
618	0.02118008973
619	0.02117894546
620	0.02117744927
621	0.02117558938
622	0.02117378391
623	0.0211727821
624	0.02117029861
625	0.02116937345
626	0.02116751835
627	0.02116617641
628	0.02116363155
629	0.02116025667
630	0.02115877822
631	0.02115806004
632	0.02115650968
633	0.02115475406
634	0.02115289958
635	0.02114942833
636	0.02114723687
637	0.02114542216
638	0.02114420045
639	0.02114172297
640	0.02114069771
641	0.02113844104
642	0.02113446217
643	0.02113240639
644	0.02112967183
645	0.02112828521
646	0.02112457658
647	0.02112317821
648	0.02112227127
649	0.02112082861
650	0.02111863923
651	0.02111741572
652	0.02111606787
653	0.02111104963
654	0.02110586006
655	0.02110304995
656	0.02110113333
657	0.02109843353
658	0.02109726661
659	0.0210967401
660	0.02109484163
661	0.02109121836
662	0.02108839699
663	0.02108738441
664	0.02108336359
665	0.02108096305
666	0.02107923554
667	0.0210777143
668	0.02107509937
669	0.02107266133
670	0.02107069606
671	0.02106723674
672	0.02106640679
673	0.02106233336
674	0.02105982998
675	0.02105816257
676	0.02105601695
677	0.0210528298
678	0.02104959495
679	0.02104698106
680	0.0210413441
681	0.02104008133
682	0.02103587257
683	0.02103439539
684	0.02103157187
685	0.02102967867
686	0.02102832934
687	0.0210260788
688	0.02102403472
689	0.02102179406
690	0.02102016748
691	0.02101786175
692	0.02101668159
693	0.02101485652
694	0.02101102441
695	0.02100984115
696	0.02100825564
697	0.02100611944
698	0.02100513978
699	0.02100304861
700	0.02100034185
701	0.0209988011
702	0.02099710522
703	0.02099534605
704	0.02099327758
705	0.02099161208
706	0.02099048024
707	0.0209888635
708	0.02098688762
709	0.02098459423
710	0.02098370048
711	0.02098147373
712	0.02097689552
713	0.02097505682
714	0.02097319853
715	0.02097189078
716	0.02096879097
717	0.02096739053
718	0.0209615786
719	0.02095970356
720	0.0209568557
721	0.02095562752
722	0.02095411199
723	0.02095302889
724	0.02095073251
725	0.02094848052
726	0.02094760695
727	0.02094602147
728	0.02094507315
729	0.02094403786
730	0.02094046498
731	0.02093877495
732	0.02093647269
733	0.02093437875
734	0.02093167934
735	0.02093024732
736	0.02092755857
737	0.02092530866
738	0.02092438772
739	0.02092247865
740	0.02092162895
741	0.02092101098
742	0.02092000794
743	0.02091835132
744	0.02091425336
745	0.02091215276
746	0.02090917681
747	0.02090761233
748	0.02090685672
749	0.02090365596
750	0.02089880848
751	0.02089737693
752	0.02089573281
753	0.02089477282
754	0.02089308113
755	0.02089171794
756	0.02088991251
757	0.02088822303
758	0.02088642796
759	0.02088478311
760	0.0208839352
761	0.02088232971
762	0.02088054395
763	0.02087913869
764	0.02087727204
765	0.02087585336
766	0.02087399581
767	0.02086997494
768	0.0208682558
769	0.0208664813
770	0.02086451907
771	0.0208623857
772	0.0208607832
773	0.02085899445
774	0.02085682756
775	0.02085616853
776	0.02085441246
777	0.02085255432
778	0.02084960745
779	0.02084877517
780	0.02084724356
781	0.02084438246
782	0.02084364458
783	0.02084151031
784	0.02084026774
785	0.02083893648
786	0.02083800802
787	0.02083642011
788	0.02083436649
789	0.0208328481
790	0.02083179025
791	0.02082971836
792	0.02082903275
793	0.02082617763
794	0.02082551558
795	0.02082319956
796	0.02082138401
797	0.02082013789
798	0.02081756984
799	0.02081617434
800	0.02081321183
801	0.02081148589
802	0.02080970988
803	0.02080810394
804	0.02080751549
805	0.02080594566
806	0.02080436182
807	0.02080279982
808	0.02080092682
809	0.02079932854
810	0.02079792495
811	0.02079593217
812	0.02079547329
813	0.02079248001
814	0.02079100331
815	0.02078996229
816	0.02078885544
817	0.0207877761
818	0.02078473666
819	0.02078387555
820	0.020782548
821	0.0207802666
822	0.0207784159
823	0.02077685959
824	0.02077550225
825	0.02077465664
826	0.02077327992
827	0.02077012096
828	0.02076902178
829	0.02076591171
830	0.02076423388
831	0.02076255961
832	0.02075937756
833	0.02075641744
834	0.02075188145
835	0.02075103942
836	0.02074864053
837	0.02074730762
838	0.02074469217
839	0.02074340312
840	0.02073948393
841	0.02073652451
842	0.02073388168
843	0.02073257258
844	0.02073117958
845	0.02072994507
846	0.02072900636
847	0.02072791073
848	0.02072653435
849	0.02072597954
850	0.02072360312
851	0.02072225554
852	0.02071915207
853	0.02071803433
854	0.02071320306
855	0.02071206474
856	0.02070954441
857	0.02070818893
858	0.02070700897
859	0.02070461632
860	0.02070402837
861	0.02070278824
862	0.02070172353
863	0.02069950854
864	0.02069734786
865	0.02069654552
866	0.02069532192
867	0.02069468753
868	0.02069351821
869	0.02069255685
870	0.02069094565
871	0.02068931912
872	0.02068739122
873	0.02068638297
874	0.02068544238
875	0.02068329042
876	0.02068190081
877	0.02068107861
878	0.02067895987
879	0.02067723353
880	0.02067604143
881	0.02067364663
882	0.02067100945
883	0.02067016887
884	0.02066896408
885	0.02066804717
886	0.02066675434
887	0.02066357149
888	0.02066134164
889	0.02066031725
890	0.0206587389
891	0.02065718895
892	0.02065535923
893	0.0206544157
894	0.0206539143
895	0.02065298456
896	0.02065038153
897	0.02064782565
898	0.02064674415
899	0.02064507274
900	0.02064233369
901	0.02063842395
902	0.02063638844
903	0.02063533163
904	0.02063458152
905	0.02063305367
906	0.02063201259
907	0.02063066535
908	0.02063017142
909	0.02062835763
910	0.02062763589
911	0.02062695986
912	0.02062627281
913	0.02062399621
914	0.02062321271
915	0.02062183056
916	0.02062092584
917	0.02062060444
918	0.02061950411
919	0.02061781595
920	0.0206152302
921	0.02061225337
922	0.02060928755
923	0.02060651914
924	0.02060579044
925	0.02060445393
926	0.02060298028
927	0.02060243562
928	0.02060097191
929	0.02059818062
930	0.02059658314
931	0.02059543809
932	0.02059396933
933	0.02059286575
934	0.02059043515
935	0.02058935937
936	0.02058684021
937	0.02058486672
938	0.02058333507
939	0.02058126885
940	0.02058002267
941	0.02057819734
942	0.02057550555
943	0.0205742152
944	0.02057318028
945	0.02057230658
946	0.02057089584
947	0.02057019516
948	0.02056920821
949	0.02056619716
950	0.02056510975
951	0.02056264195
952	0.02056183362
953	0.02056111324
954	0.02056061084
955	0.02056028736
956	0.02055888569
957	0.0205566644
958	0.02055617277
959	0.02055514816
960	0.02055445464
961	0.02055322714
962	0.02055127437
963	0.02055099047
964	0.02054936179
965	0.020546813
966	0.0205462185
967	0.02054514174
968	0.02054396696
969	0.02054306086
970	0.02054124242
971	0.02053857931
972	0.02053776285
973	0.02053628048
974	0.02053534118
975	0.020534968
976	0.02053277742
977	0.02053145854
978	0.0205304564
979	0.02052877613
980	0.02052725463
981	0.02052637427
982	0.02052588732
983	0.02052528153
984	0.02052401342
985	0.02052284529
986	0.02052168693
987	0.02052097682
988	0.02051890221
989	0.02051801656
990	0.02051632166
991	0.02051525191
992	0.02051444379
993	0.02051264016
994	0.02051042322
995	0.02050733761
996	0.02050642375
997	0.02050583343
998	0.02050425631
999	0.02050271499
1000	0.02050075296
1001	0.02049939531
1002	0.02049754589
1003	0.02049642755
1004	0.02049472273
1005	0.02049367357
1006	0.02049187861
1007	0.02049032445
1008	0.0204894253
1009	0.02048743444
1010	0.02048673921
1011	0.02048600803
1012	0.02048518597
1013	0.02048411753
1014	0.02048271441
1015	0.02048145705
1016	0.02047983
1017	0.02047748824
1018	0.02047549645
1019	0.02047395461
1020	0.02047284487
1021	0.02047171609
1022	0.02047110521
1023	0.02046983263
1024	0.02046916702
1025	0.02046832987
1026	0.02046732861
1027	0.02046671476
1028	0.02046490172
1029	0.02046279217
1030	0.02046142738
1031	0.02046095751
1032	0.02046024015
1033	0.02045712952
1034	0.02045666984
1035	0.02045537377
1036	0.0204541257
1037	0.02045315663
1038	0.02045277016
1039	0.02045124826
1040	0.02044996344
1041	0.02044718114
1042	0.02044583333
1043	0.0204432039
1044	0.02044223583
1045	0.02044102963
1046	0.02043896234
1047	0.02043772615
1048	0.02043600393
1049	0.02043406125
1050	0.02043355827
1051	0.02043108165
1052	0.02042771564
1053	0.02042592423
1054	0.02042505294
1055	0.02042310415
1056	0.0204203035
1057	0.02041905737
1058	0.02041853505
1059	0.02041758946
1060	0.02041598657
1061	0.0204148489
1062	0.020412549
1063	0.02041113825
1064	0.02040932949
1065	0.02040830912
1066	0.02040781943
1067	0.02040663369
1068	0.02040567581
1069	0.02040371947
1070	0.02040302436
1071	0.02040142754
1072	0.02039874627
1073	0.02039754677
1074	0.02039663103
1075	0.02039548075
1076	0.02039463664
1077	0.02039317899
1078	0.0203923296
1079	0.02039105562
1080	0.02039069914
1081	0.02038933962
1082	0.0203874636
1083	0.0203865057
1084	0.02038556543
1085	0.02038476029
1086	0.02038360269
1087	0.02038317762
1088	0.02038203141
1089	0.02038048655
1090	0.0203796566
1091	0.0203787467
1092	0.02037794314
1093	0.02037673531
1094	0.02037537694
1095	0.02037473347
1096	0.02037415762
1097	0.02037332306
1098	0.02037232069
1099	0.02037122518
1100	0.02037048105
1101	0.02036996289
1102	0.02036834635
1103	0.02036590591
1104	0.02036530379
1105	0.02036324601
1106	0.02036189836
1107	0.020359003
1108	0.02035844006
1109	0.02035690978
1110	0.02035610931
1111	0.02035350672
1112	0.02035227279
1113	0.02035130083
1114	0.02034986713
1115	0.02034884882
1116	0.02034797677
1117	0.02034663449
1118	0.02034413712
1119	0.02034267338
1120	0.02034117086
1121	0.02033766256
1122	0.02033657979
1123	0.02033540942
1124	0.02033486626
1125	0.02032633489
1126	0.02032418891
1127	0.02032286666
1128	0.02032250483
1129	0.02032035692
1130	0.02031914702
1131	0.02031733982
1132	0.02031287513
1133	0.02031160477
1134	0.0203087693
1135	0.0203013813
1136	0.02029904373
1137	0.02029742111
1138	0.02029608974
1139	0.02029521103
1140	0.02029437802
1141	0.02029337311
1142	0.0202919703
1143	0.02028988024
1144	0.02028950237
1145	0.02028711452
1146	0.02028498085
1147	0.02028420145
1148	0.02028305344
1149	0.02028083222
1150	0.02027992023
1151	0.02027965603
1152	0.02027918226
1153	0.02027750285
1154	0.02027643157
1155	0.02027374886
1156	0.02027312649
1157	0.02027216829
1158	0.02027036038
1159	0.02026945509
1160	0.02026850889
1161	0.02026814479
1162	0.02026462766
1163	0.02026370217
1164	0.02026109226
1165	0.02026007053
1166	0.02025839933
1167	0.0202574818
1168	0.02025515469
1169	0.02025385381
1170	0.02024982245
1171	0.02024843344
1172	0.02024761486
1173	0.0202435166
1174	0.02024271405
1175	0.02024084929
1176	0.02023963657
1177	0.02023891896
1178	0.02023747488
1179	0.02023506442
1180	0.02023423451
1181	0.02023346236
1182	0.0202323347
1183	0.0202317108
1184	0.02023005575
1185	0.02022927825
1186	0.02022733792
1187	0.02022635181
1188	0.02022555962
1189	0.02022456198
1190	0.0202230332
1191	0.02022143574
1192	0.02022062483
1193	0.0202197046
1194	0.02021892605
1195	0.02021700074
1196	0.0202162987
1197	0.02021499164
1198	0.02021306561
1199	0.02021247493
1200	0.02021127811
1201	0.02021000464
1202	0.02020794377
1203	0.02020684314
1204	0.0202061644
1205	0.0202038185
1206	0.0202022217
1207	0.0202009727
1208	0.02020014592
1209	0.02019757152
1210	0.02019691106
1211	0.02019573443
1212	0.02018940262
1213	0.0201885365
1214	0.02018743221
1215	0.02018634982
1216	0.02018530088
1217	0.02018398712
1218	0.02018221517
1219	0.02018004136
1220	0.02017861418
1221	0.02017638902
1222	0.02017534499
1223	0.02017443902
1224	0.02017344995
1225	0.02017189114
1226	0.02016936279
1227	0.02016879653
1228	0.02016759984
1229	0.02016631074
1230	0.02016511689
1231	0.02016448309
1232	0.0201638994
1233	0.02016342493
1234	0.02016216211
1235	0.02016071434
1236	0.02015965529
1237	0.02015811275
1238	0.02015717386
1239	0.02015625418
1240	0.02015466855
1241	0.02015403145
1242	0.02015309116
1243	0.02015188807
1244	0.02015095886
1245	0.02015061284
1246	0.020148757
1247	0.02014703463
1248	0.02014595982
1249	0.02014278371
1250	0.02014138926
1251	0.02014039982
1252	0.02013955153
1253	0.0201383243
1254	0.02013511959
1255	0.02013359631
1256	0.02013192302
1257	0.02012890899
1258	0.02012748053
1259	0.02012662853
1260	0.02012550901
1261	0.02012429828
1262	0.02012303513
1263	0.02012227672
1264	0.02012070117
1265	0.02012053021
1266	0.02011910307
1267	0.0201185753
1268	0.02011696506
1269	0.0201160537
1270	0.02011477488
1271	0.02011379004
1272	0.0201126725
1273	0.02011180913
1274	0.0201108049
1275	0.02010969386
1276	0.02010809856
1277	0.02010653031
1278	0.02010531778
1279	0.02010445934
1280	0.02010250606
1281	0.02010181398
1282	0.02010125041
1283	0.02010017787
1284	0.02009887548
1285	0.0200977772
1286	0.02009598145
1287	0.02009492037
1288	0.02009406706
1289	0.02009236363
1290	0.02009175414
1291	0.02009090209
1292	0.02008619522
1293	0.0200827024
1294	0.02008197042
1295	0.02008115381
1296	0.02007980556
1297	0.02007926639
1298	0.02007720902
1299	0.02007646042
1300	0.02007564526
1301	0.02007421919
1302	0.02007330199
1303	0.02007201485
1304	0.02007083086
1305	0.02007030158
1306	0.02007018376
1307	0.02006897365
1308	0.02006796045
1309	0.02006659082
1310	0.02006592989
1311	0.02006505007
1312	0.02006379402
1313	0.02006250368
1314	0.02006079565
1315	0.02005864546
1316	0.02005778938
1317	0.02005721866
1318	0.02005472691
1319	0.02005333575
1320	0.02005150484
1321	0.02005021858
1322	0.02004996899
1323	0.02004905182
1324	0.02004845798
1325	0.0200457916
1326	0.02004461059
1327	0.02004336715
1328	0.02004277583
1329	0.02004009342
1330	0.02003623475
1331	0.02003560178
1332	0.02003496494
1333	0.02003335319
1334	0.02003265249
1335	0.02003142991
1336	0.02002946771
1337	0.02002905543
1338	0.02002754697
1339	0.02002645557
1340	0.02002593218
1341	0.02002344726
1342	0.02002295649
1343	0.02002080338
1344	0.02001968374
1345	0.0200182309
1346	0.02001776581
1347	0.0200171407
1348	0.02001403571
1349	0.02000863354
1350	0.02000716305
1351	0.02000564331
1352	0.02000372379
1353	0.02000247501
1354	0.02000218732
1355	0.02000170166
1356	0.02000067402
1357	0.01999991061
1358	0.01999943315
1359	0.01999814827
1360	0.01999682757
1361	0.01999606041
1362	0.01999470732
1363	0.01999411038
1364	0.01999290153
1365	0.01999246189
1366	0.01999123603
1367	0.01998905328
1368	0.01998620709
1369	0.01998547943
1370	0.01998507865
1371	0.01998384457
1372	0.01998234614
1373	0.01998169704
1374	0.0199807412
1375	0.01998019044
1376	0.01997824868
1377	0.01997747393
1378	0.0199766114
1379	0.01997587865
1380	0.01997378887
1381	0.01997296927
1382	0.01997241195
1383	0.01996954432
1384	0.01996851318
1385	0.01996677643
1386	0.01996442842
1387	0.01996341642
1388	0.01996242233
1389	0.01996200643
1390	0.01996078291
1391	0.01995953252
1392	0.0199586491
1393	0.01995745526
1394	0.01995515242
1395	0.01995422487
1396	0.01995328354
1397	0.01995300198
1398	0.01995160408
1399	0.0199500782
1400	0.01994728021
1401	0.01994671923
1402	0.0199461427
1403	0.0199456334
1404	0.01994277044
1405	0.01994186502
1406	0.01993987354
1407	0.01993904156
1408	0.01993764556
1409	0.01993650215
1410	0.01993549606
1411	0.01993472722
1412	0.01993357034
1413	0.01993223583
1414	0.01993038043
1415	0.01992768318
1416	0.01992690289
1417	0.01992575801
1418	0.01992492804
1419	0.01992434048
1420	0.01992336251
1421	0.01992215224
1422	0.01991962603
1423	0.01991900765
1424	0.01991743734
1425	0.01991649177
1426	0.01991578662
1427	0.01991385702
1428	0.01991353357
1429	0.01991163042
1430	0.01991082535
1431	0.01990835604
1432	0.01990744668
1433	0.01990371923
1434	0.0199027144
1435	0.01990013224
1436	0.01989934332
1437	0.01989849876
1438	0.01989803524
1439	0.01989659541
1440	0.01989603565
1441	0.01989539134
1442	0.01989462269
1443	0.01989384643
1444	0.01989360059
1445	0.0198928724
1446	0.01989169531
1447	0.01989079786
1448	0.01989054161
1449	0.01988983521
1450	0.01988772648
1451	0.0198861837
1452	0.01988505141
1453	0.01988406622
1454	0.01988232555
1455	0.01987923061
1456	0.01987847009
1457	0.01987793322
1458	0.01987644536
1459	0.01987460312
1460	0.01987433984
1461	0.01987374678
1462	0.01987183008
1463	0.01987094049
1464	0.01987064891
1465	0.01986958383
1466	0.0198681317
1467	0.01986674973
1468	0.01986608148
1469	0.01986528097
1470	0.01986397552
1471	0.01986282771
1472	0.01986253715
1473	0.01986142869
1474	0.0198609593
1475	0.01985974984
1476	0.01985824135
1477	0.01985783549
1478	0.01985724473
1479	0.0198559898
1480	0.01985336937
1481	0.01985230276
1482	0.01985057619
1483	0.01984939501
1484	0.01984757712
1485	0.01984698987
1486	0.01984559415
1487	0.01984279039
1488	0.01984000795
1489	0.01983924639
1490	0.01983810818
1491	0.01983761506
1492	0.01983727502
1493	0.01983642135
1494	0.01983534641
1495	0.01983459492
1496	0.01983349345
1497	0.01983306055
1498	0.01983229969
1499	0.01983132259
